t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553046790,14,1.490554,1.400000,1.400000,1.400000,events/second
1553046800,23,1.184894,1.382730,1.396640,1.398886,events/second
1553046810,33,1.122838,1.293271,1.377079,1.392268,events/second
1553046820,46,1.167976,1.293664,1.374525,1.391246,events/second
1553046830,59,1.194304,1.312546,1.375470,1.391355,events/second
1553046840,69,1.161403,1.265843,1.363215,1.387037,events/second
1553046850,77,1.109387,1.194328,1.344751,1.380550,events/second
1553046860,93,1.171509,1.196477,1.340060,1.378561,events/second
1553046870,104,1.163200,1.241155,1.345221,1.379894,events/second
1553046880,116,1.167255,1.237395,1.340570,1.377918,events/second
1553046890,130,1.188544,1.215663,1.332655,1.374844,events/second
1553046900,142,1.189496,1.242683,1.334809,1.375116,events/second
