t,count
1554840138,5
1554840148,10
1554840158,15
1554840168,20
1554840178,25
1554840188,30
1554840198,35
1554840208,40
1554840218,45
1554840228,50
1554840238,55
1554840248,60
1554840258,65
1554840268,70
1554840278,75
1554840288,80
1554840298,85
1554840308,90
1554840318,95
1554840328,100
1554840338,105
1554840348,110
1554840358,115
1554840368,120
1554840378,125
1554840388,130
1554840398,135
1554840408,140
1554840418,145
1554840428,150
1554840438,155
1554840448,160
1554840458,165
1554840468,170
1554840478,175
1554840488,180
