t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554840128,7,2.414368,0.000000,0.000000,0.000000,events/second
1554840138,54,4.184948,2.743920,2.629751,2.609972,events/second
1554840148,124,5.403144,3.337177,2.759966,2.654067,events/second
1554840158,194,5.898253,3.943625,2.908724,2.705393,events/second
1554840168,254,5.922127,4.288741,3.016571,2.744001,events/second
1554840178,314,5.933174,4.551451,3.114379,2.779979,events/second
1554840188,379,6.026657,4.820524,3.218843,2.818877,events/second
1554840198,444,6.091874,5.093706,3.329691,2.860657,events/second
1554840208,509,6.139913,5.310237,3.433653,2.900873,events/second
1554840218,573,6.168941,5.477536,3.530902,2.939537,events/second
1554840228,633,6.152042,5.572456,3.615099,2.974456,events/second
1554840238,692,6.130189,5.607388,3.686729,3.005677,events/second
1554840248,748,6.086822,5.650392,3.759207,3.037649,events/second
1554840258,803,6.042549,5.627943,3.816304,3.064860,events/second
1554840268,859,6.011460,5.639644,3.878086,3.093980,events/second
1554840278,912,5.964893,5.588142,3.924729,3.118359,events/second
1554840288,971,5.961275,5.640493,3.989678,3.149117,events/second
1554840298,1028,5.945795,5.651546,4.045831,3.177312,events/second
1554840308,1087,5.943599,5.662181,4.100197,3.205202,events/second
1554840318,1147,5.946603,5.731312,4.165841,3.237198,events/second
1554840328,1195,5.890066,5.633755,4.196439,3.257778,events/second
1554840338,1250,5.871665,5.571001,4.229503,3.279257,events/second
1554840348,1306,5.859554,5.591444,4.277739,3.306008,events/second
1554840358,1363,5.852092,5.596594,4.321252,3.331375,events/second
1554840368,1417,5.833835,5.598395,4.363229,3.356448,events/second
1554840378,1472,5.820843,5.539791,4.390771,3.376831,events/second
1554840388,1531,5.823497,5.612999,4.443637,3.405828,events/second
1554840398,1584,5.804134,5.611003,4.481547,3.430073,events/second
1554840408,1635,5.779780,5.519760,4.498653,3.447432,events/second
1554840418,1683,5.745886,5.425255,4.511838,3.463486,events/second
1554840428,1702,5.619336,5.001125,4.452193,3.455022,events/second
1554840438,1717,5.487670,4.493703,4.361938,3.435626,events/second
1554840448,1729,5.353908,3.974625,4.255081,3.409828,events/second
1554840458,1749,5.253958,3.642059,4.174649,3.392046,events/second
1554840468,1761,5.135373,3.310017,4.086827,3.371124,events/second
1554840478,1771,5.018373,2.955388,3.985629,3.344924,events/second
1554840488,1779,4.902397,2.640487,3.884497,3.317912,events/second
