t,count
1554840148,10
1554840158,20
1554840168,29
1554840178,39
1554840188,48
1554840198,58
1554840208,67
1554840218,76
1554840228,85
1554840238,95
1554840248,105
1554840258,115
1554840268,124
1554840278,134
1554840288,144
1554840298,154
1554840308,163
1554840318,173
1554840328,183
1554840338,193
1554840348,203
1554840358,213
1554840368,222
1554840378,232
1554840388,242
1554840398,252
1554840408,262
1554840418,272
1554840428,282
1554840438,292
1554840448,302
1554840458,312
1554840468,322
1554840478,332
1554840488,342
