t,count
1554840158,4
1554840168,10
1554840178,15
1554840188,21
1554840198,26
1554840208,32
1554840218,38
1554840228,43
1554840238,49
1554840248,54
1554840258,60
1554840268,65
1554840278,73
1554840288,79
1554840298,85
1554840308,91
1554840318,97
1554840328,102
1554840338,107
1554840348,114
1554840358,122
1554840368,132
1554840378,142
1554840388,151
1554840398,161
1554840408,171
1554840418,181
1554840428,191
1554840438,201
1554840448,211
1554840458,221
1554840468,231
1554840478,241
1554840488,251
