t,count
1554840128,2
1554840138,7
1554840148,12
1554840158,17
1554840168,22
1554840178,27
1554840188,32
1554840198,37
1554840208,42
1554840218,47
1554840228,52
1554840238,57
1554840248,62
1554840258,67
1554840268,72
1554840278,77
1554840288,82
1554840298,87
1554840308,92
1554840318,97
1554840328,102
1554840338,107
1554840348,112
1554840358,117
1554840368,122
1554840378,127
1554840388,133
1554840398,141
1554840408,151
1554840418,161
1554840428,171
1554840438,180
1554840448,190
1554840458,200
1554840468,210
1554840478,220
1554840488,230
