t,count
1554840148,10
1554840158,20
1554840168,29
1554840178,38
1554840188,48
1554840198,57
1554840208,66
1554840218,76
1554840228,86
1554840238,96
1554840248,106
1554840258,116
1554840268,126
1554840278,136
1554840288,146
1554840298,156
1554840308,166
1554840318,176
1554840328,186
1554840338,196
1554840348,206
1554840358,215
1554840368,224
1554840378,234
1554840388,244
1554840398,254
1554840408,264
1554840418,273
1554840428,283
1554840438,293
1554840448,303
1554840458,313
1554840468,323
1554840478,333
1554840488,343
