t,count
1554840139,2
1554840149,7
1554840159,12
1554840169,17
1554840179,22
1554840189,27
1554840199,32
1554840209,37
1554840219,42
1554840229,47
1554840239,52
1554840249,57
1554840259,62
1554840269,67
1554840279,72
1554840289,77
1554840299,82
1554840309,87
1554840319,92
1554840329,97
1554840339,102
1554840349,107
1554840359,112
1554840369,118
1554840379,123
1554840389,133
1554840399,143
1554840409,153
1554840419,162
1554840429,172
1554840439,182
1554840449,192
1554840459,202
1554840469,212
1554840479,222
1554840489,232
