t,count
1554840139,1
1554840149,8
1554840159,13
1554840169,18
1554840179,24
1554840189,30
1554840199,35
1554840209,40
1554840219,46
1554840229,51
1554840239,58
1554840249,63
1554840259,69
1554840269,77
1554840279,82
1554840289,88
1554840299,93
1554840309,98
1554840319,103
1554840329,109
1554840339,116
1554840349,122
1554840359,128
1554840369,133
1554840379,138
1554840389,145
1554840399,153
1554840409,160
1554840419,167
1554840429,172
1554840439,180
1554840449,189
1554840459,197
1554840469,207
1554840479,216
1554840489,226
