t,count
1554840139,1
1554840149,6
1554840159,11
1554840169,16
1554840179,21
1554840189,26
1554840199,31
1554840209,36
1554840219,41
1554840229,46
1554840239,51
1554840249,56
1554840259,61
1554840269,66
1554840279,71
1554840289,76
1554840299,81
1554840309,86
1554840319,91
1554840329,96
1554840339,101
1554840349,106
1554840359,111
1554840369,116
1554840379,121
1554840389,126
1554840399,131
1554840409,136
1554840419,141
1554840429,146
1554840439,151
1554840449,156
1554840459,161
1554840469,168
1554840479,176
1554840489,185
