t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554840139,4,5.704721,0.000000,0.000000,0.000000,events/second
1554840149,46,4.304317,4.263964,4.213223,4.204432,events/second
1554840159,97,4.679927,4.330895,4.226559,4.208877,events/second
1554840169,149,4.859179,4.436820,4.254674,4.218665,events/second
1554840179,184,4.525083,4.324992,4.239167,4.213971,events/second
1554840189,218,4.303225,4.097919,4.194909,4.199413,events/second
1554840199,269,4.433843,4.276707,4.230892,4.211546,events/second
1554840209,308,4.358858,4.232949,4.223268,4.209202,events/second
1554840219,354,4.388555,4.345591,4.248514,4.217916,events/second
1554840229,399,4.401053,4.314920,4.243946,4.216647,events/second
1554840239,430,4.271967,4.177669,4.219037,4.208670,events/second
1554840249,474,4.283280,4.187490,4.218686,4.208605,events/second
1554840259,505,4.185045,4.048047,4.188431,4.198549,events/second
1554840269,516,3.949106,3.564125,4.080596,4.162099,events/second
1554840279,567,4.031033,3.783280,4.110683,4.171351,events/second
1554840289,595,3.949392,3.677745,4.077522,4.159510,events/second
1554840299,635,3.952514,3.747044,4.078450,4.158874,events/second
1554840309,689,4.037280,3.924683,4.105411,4.167066,events/second
1554840319,740,4.096170,4.100640,4.137826,4.177353,events/second
1554840329,774,4.059639,4.067921,4.129948,4.174279,events/second
1554840339,796,3.966477,3.689050,4.047006,4.145835,events/second
1554840349,858,4.072727,4.093075,4.121005,4.169653,events/second
1554840359,877,3.974398,3.803732,4.058081,4.147895,events/second
1554840369,929,4.027630,4.034076,4.098823,4.160628,events/second
1554840379,985,4.092801,4.279588,4.148256,4.176557,events/second
1554840389,1021,4.072962,4.163751,4.129791,4.170131,events/second
1554840399,1046,4.012763,3.898746,4.075950,4.151631,events/second
1554840409,1068,3.945784,3.643072,4.014668,4.130091,events/second
1554840419,1080,3.848025,3.266737,3.922337,4.097708,events/second
1554840429,1092,3.756937,2.966725,3.836449,4.066804,events/second
1554840439,1099,3.655210,2.618102,3.733596,4.029599,events/second
1554840449,1109,3.569690,2.354981,3.640727,3.995021,events/second
1554840459,1118,3.486451,2.130976,3.550848,3.960819,events/second
1554840469,1127,3.408375,1.957350,3.467222,3.928103,events/second
1554840479,1137,3.337420,1.795667,3.383085,3.894647,events/second
1554840489,1147,3.270829,1.673517,3.304958,3.862662,events/second
