t,count
1554840146,1
1554840156,6
1554840166,11
1554840176,16
1554840186,21
1554840196,26
1554840206,31
1554840216,36
1554840226,41
1554840236,46
1554840246,51
1554840256,56
1554840266,61
1554840276,66
1554840286,71
1554840296,76
1554840306,81
1554840316,86
1554840326,91
1554840336,96
1554840346,101
1554840356,106
1554840366,111
1554840376,116
1554840386,121
1554840396,126
1554840406,131
1554840416,137
1554840426,146
1554840436,156
1554840446,166
1554840456,176
1554840466,186
1554840476,195
1554840486,205
