t,count
1554840146,7
1554840156,13
1554840166,19
1554840176,24
1554840186,31
1554840196,36
1554840206,42
1554840216,47
1554840226,52
1554840236,59
1554840246,65
1554840256,71
1554840266,80
1554840276,85
1554840286,91
1554840296,96
1554840306,101
1554840316,106
1554840326,111
1554840336,119
1554840346,124
1554840356,131
1554840366,136
1554840376,141
1554840386,147
1554840396,156
1554840406,164
1554840416,173
1554840426,183
1554840436,193
1554840446,203
1554840456,213
1554840466,223
1554840476,232
1554840486,242
