t,count
1554840136,4
1554840146,14
1554840156,23
1554840166,31
1554840176,40
1554840186,50
1554840196,59
1554840206,67
1554840216,77
1554840226,87
1554840236,97
1554840246,107
1554840256,117
1554840266,127
1554840276,137
1554840286,147
1554840296,157
1554840306,167
1554840316,177
1554840326,187
1554840336,197
1554840346,207
1554840356,217
1554840366,227
1554840376,236
1554840386,246
1554840396,256
1554840406,266
1554840416,276
1554840426,286
1554840436,296
1554840446,306
1554840456,316
1554840466,326
1554840476,336
1554840486,346
