t,count
1554840146,6
1554840156,12
1554840166,18
1554840176,23
1554840186,29
1554840196,34
1554840206,40
1554840216,45
1554840226,51
1554840236,58
1554840246,63
1554840256,69
1554840266,77
1554840276,82
1554840286,88
1554840296,93
1554840306,98
1554840316,103
1554840326,108
1554840336,116
1554840346,121
1554840356,128
1554840366,133
1554840376,138
1554840386,145
1554840396,153
1554840406,161
1554840416,168
1554840426,177
1554840436,187
1554840446,197
1554840456,206
1554840466,216
1554840476,226
1554840486,236
