t,count
1554840146,2
1554840156,12
1554840166,22
1554840176,31
1554840186,41
1554840196,51
1554840206,61
1554840216,70
1554840226,80
1554840236,90
1554840246,100
1554840256,110
1554840266,120
1554840276,130
1554840286,140
1554840296,150
1554840306,160
1554840316,170
1554840326,179
1554840336,189
1554840346,199
1554840356,209
1554840366,219
1554840376,229
1554840386,239
1554840396,249
1554840406,259
1554840416,269
1554840426,279
1554840436,289
1554840446,299
1554840456,309
1554840466,319
1554840476,329
1554840486,339
