t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554840135,3,1.118639,0.000000,0.000000,0.000000,events/second
1554840145,12,0.943432,0.984009,0.996694,0.998892,events/second
1554840155,22,0.968720,0.986464,0.996803,0.998904,events/second
1554840165,41,1.255204,1.052506,1.010130,1.003348,events/second
1554840175,70,1.641020,1.306066,1.065558,1.022099,events/second
1554840185,109,2.070073,1.642236,1.145341,1.049476,events/second
1554840195,158,2.521889,2.112298,1.261904,1.089816,events/second
1554840205,216,2.972525,2.693140,1.413932,1.142963,events/second
1554840215,282,3.412092,3.296750,1.584115,1.203280,events/second
1554840225,352,3.799770,3.822408,1.751970,1.264032,events/second
1554840235,422,4.111606,4.280801,1.917519,1.325208,events/second
1554840245,490,4.349200,4.699526,2.084197,1.387918,events/second
1554840255,557,4.541855,5.023266,2.238854,1.447726,events/second
1554840265,625,4.712134,5.249332,2.378524,1.503549,events/second
1554840275,694,4.865358,5.535362,2.533394,1.565396,events/second
1554840285,762,4.992095,5.682812,2.663408,1.619919,events/second
1554840295,830,5.103249,5.866476,2.802163,1.678246,events/second
1554840305,903,5.230177,6.072475,2.946396,1.739266,events/second
1554840315,975,5.338005,6.241735,3.085682,1.799586,events/second
1554840325,1041,5.403930,6.339594,3.210594,1.855928,events/second
1554840335,1112,5.487659,6.428823,3.331683,1.911679,events/second
1554840345,1185,5.572560,6.592629,3.468310,1.973425,events/second
1554840355,1257,5.645671,6.655168,3.584092,2.028966,events/second
1554840365,1344,5.776625,6.925589,3.742086,2.099376,events/second
1554840375,1425,5.872965,7.103964,3.884873,2.165671,events/second
1554840385,1520,6.016134,7.413589,4.055982,2.242308,events/second
1554840395,1618,6.160353,7.826641,4.254156,2.329136,events/second
1554840405,1716,6.293890,8.105277,4.429687,2.409507,events/second
1554840415,1815,6.421369,8.394873,4.612249,2.493373,events/second
1554840425,1922,6.567900,8.674550,4.795546,2.578540,events/second
1554840435,2022,6.681290,8.910013,4.972780,2.662760,events/second
1554840445,2131,6.816241,9.189284,5.160732,2.751590,events/second
1554840455,2237,6.932982,9.435280,5.345554,2.840516,events/second
1554840465,2339,7.031327,9.566112,5.507898,2.922931,events/second
1554840475,2446,7.138579,9.774085,5.684809,3.011090,events/second
1554840485,2555,7.245169,9.888723,5.842806,3.093855,events/second
