t,count
1554840135,2
1554840145,7
1554840155,12
1554840165,17
1554840175,22
1554840185,27
1554840195,32
1554840205,37
1554840215,42
1554840225,47
1554840235,52
1554840245,57
1554840255,62
1554840265,67
1554840275,72
1554840285,77
1554840295,82
1554840305,87
1554840315,93
1554840325,99
1554840335,104
1554840345,111
1554840355,119
1554840365,128
1554840375,138
1554840385,148
1554840395,158
1554840405,168
1554840415,178
1554840425,188
1554840435,197
1554840445,207
1554840455,217
1554840465,227
1554840475,237
1554840485,247
