t,count
1554840135,3
1554840145,9
1554840155,14
1554840165,20
1554840175,26
1554840185,31
1554840195,38
1554840205,43
1554840215,49
1554840225,56
1554840235,61
1554840245,67
1554840255,75
1554840265,80
1554840275,86
1554840285,92
1554840295,97
1554840305,102
1554840315,107
1554840325,115
1554840335,120
1554840345,126
1554840355,131
1554840365,136
1554840375,142
1554840385,150
1554840395,158
1554840405,165
1554840415,171
1554840425,178
1554840435,186
1554840445,193
1554840455,201
1554840465,210
1554840475,216
1554840485,222
