t,count
1554840135,4
1554840145,14
1554840155,23
1554840165,32
1554840175,42
1554840185,52
1554840195,62
1554840205,72
1554840215,82
1554840225,92
1554840235,102
1554840245,112
1554840255,122
1554840265,132
1554840275,142
1554840285,152
1554840295,160
1554840305,170
1554840315,180
1554840325,190
1554840335,200
1554840345,210
1554840355,220
1554840365,230
1554840375,239
1554840385,249
1554840395,258
1554840405,268
1554840415,278
1554840425,288
1554840435,298
1554840445,308
1554840455,318
1554840465,328
1554840475,338
1554840485,348
