t,value
1554841184,0.0017211703958691911
1554841194,0.03556308213378493
1554841204,0.052779337450870295
1554841214,0.06299874002519949
1554841224,0.06843341160684334
1554841234,0.07204691426975705
1554841244,0.07534082755321693
1554841254,0.07759882869692533
1554841264,0.0793532800594685
1554841274,0.0817589031934459
1554841284,0.08220635161829509
1554841294,0.08216125887759365
1554841304,0.08199460223621642
1554841314,0.08161317265242811
1554841324,0.08094866941320565
1554841334,0.07994990084542324
1554841344,0.07975640899715156
1554841354,0.07958445413226974
1554841364,0.07925489851506898
1554841374,0.07895835072197646
1554841384,0.0783659195676363
1554841394,0.07844029737520862
1554841404,0.07865331591931504
1554841414,0.0785704352663051
1554841424,0.07882792684554799
1554841434,0.07925811834167629
1554841444,0.07903843777036212
1554841454,0.07937075437969253
1554841464,0.07956506731101139
1554841474,0.07963519074630186
1554841484,0.07937789258422129
1554841494,0.07934521947659263
1554841504,0.07936106758327857
1554841514,0.07923658129722304
1554841524,0.07911543227528357
1554841534,0.07974237790751552
1554841544,0.0808313046614372
