t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554841184,1,3.361198,0.000000,0.000000,0.000000,events/second
1554841194,37,3.599724,3.784009,3.796694,3.798892,events/second
1554841204,60,2.953027,3.516524,3.738065,3.779046,events/second
1554841214,100,3.304041,3.599066,3.749630,3.782558,events/second
1554841224,126,3.129364,3.451453,3.714809,3.770550,events/second
1554841234,158,3.142468,3.375754,3.691102,3.762005,events/second
1554841244,206,3.418061,3.607836,3.730652,3.774571,events/second
1554841254,241,3.430017,3.590642,3.723063,3.771534,events/second
1554841264,278,3.463456,3.636216,3.728782,3.772944,events/second
1554841274,315,3.489891,3.621058,3.721527,3.769956,events/second
1554841284,338,3.371400,3.438087,3.681017,3.755871,events/second
1554841294,368,3.337558,3.358677,3.655548,3.746429,events/second
1554841304,392,3.259546,3.221101,3.617419,3.732629,events/second
1554841314,403,3.093813,2.864130,3.528304,3.701327,events/second
1554841324,446,3.179394,3.082645,3.553521,3.707932,events/second
1554841334,473,3.147815,3.037975,3.528763,3.697894,events/second
1554841344,508,3.169927,3.126813,3.531208,3.696825,events/second
1554841354,555,3.259602,3.322271,3.559691,3.704594,events/second
1554841364,595,3.300725,3.435913,3.577158,3.708936,events/second
1554841374,629,3.305842,3.455989,3.577688,3.707708,events/second
1554841384,650,3.245714,3.219034,3.522769,3.687742,events/second
1554841394,688,3.271996,3.326771,3.535273,3.690103,events/second
1554841404,703,3.191625,3.064237,3.471936,3.667021,events/second
1554841414,741,3.218019,3.178469,3.482746,3.668496,events/second
1554841424,786,3.271455,3.378152,3.515959,3.677668,events/second
1554841434,813,3.248626,3.245905,3.485384,3.665699,events/second
1554841444,835,3.208246,3.092381,3.446167,3.650569,events/second
1554841454,856,3.167328,2.941950,3.402117,3.633445,events/second
1554841464,877,3.129292,2.810778,3.359346,3.616492,events/second
1554841474,904,3.113815,2.804639,3.338195,3.606417,events/second
1554841484,921,3.067267,2.599878,3.277740,3.583120,events/second
1554841494,938,3.023233,2.489238,3.232436,3.564507,events/second
1554841504,954,2.978512,2.341847,3.175831,3.541717,events/second
1554841514,967,2.927892,2.178708,3.114198,3.516931,events/second
1554841524,978,2.874272,2.029737,3.051497,3.491336,events/second
1554841534,990,2.825727,1.885087,2.987438,3.464904,events/second
1554841544,1004,2.786553,1.810617,2.935395,3.442087,events/second
