t,count
1554841184,2
1554841194,7
1554841204,13
1554841214,19
1554841224,25
1554841234,30
1554841244,35
1554841254,41
1554841264,46
1554841274,53
1554841284,59
1554841294,66
1554841304,74
1554841314,81
1554841324,90
1554841334,100
1554841344,110
1554841354,120
1554841364,129
1554841374,139
1554841384,149
1554841394,159
1554841404,169
1554841414,179
1554841424,189
1554841434,199
1554841444,209
1554841454,219
1554841464,229
1554841474,239
1554841484,249
1554841494,259
1554841504,269
1554841514,279
1554841524,289
1554841534,299
1554841544,309
