t,count
1554841184,3
1554841194,8
1554841204,13
1554841214,19
1554841224,25
1554841234,30
1554841244,36
1554841254,41
1554841264,46
1554841274,53
1554841284,59
1554841294,65
1554841304,73
1554841314,78
1554841324,84
1554841334,89
1554841344,94
1554841354,99
1554841364,105
1554841374,112
1554841384,118
1554841394,123
1554841404,128
1554841414,133
1554841424,140
1554841434,149
1554841444,155
1554841454,162
1554841464,168
1554841474,175
1554841484,184
1554841494,190
1554841504,199
1554841514,206
1554841524,214
1554841534,220
1554841544,227
