t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554677021,123,12.581305,17.200000,17.200000,17.200000,events/second
1554677031,281,14.211094,16.527059,17.050615,17.149331,events/second
1554677041,435,14.611964,16.595180,17.046141,17.146629,events/second
1554677051,624,15.690079,16.231942,16.950402,17.113060,events/second
1554677061,782,15.711785,16.577582,17.003718,17.129404,events/second
1554677071,974,16.294992,16.583581,16.990591,17.123566,events/second
1554677081,1179,16.898597,17.308277,17.131898,17.169717,events/second
1554677091,1308,16.396738,17.330678,17.143665,17.173333,events/second
1554677101,1491,16.609115,16.911451,17.055029,17.142836,events/second
1554677111,1634,16.378444,16.532308,16.973505,17.114622,events/second
1554677121,1769,16.116115,16.464023,16.944786,17.103402,events/second
1554677131,1910,15.947477,15.911757,16.809341,17.055900,events/second
1554677141,2090,16.105783,16.026365,16.802860,17.050906,events/second
1554677151,2278,16.298766,16.466233,16.868935,17.070300,events/second
1554677161,2380,15.887663,16.111302,16.783760,17.039582,events/second
1554677171,2546,15.935974,15.688657,16.667308,16.997272,events/second
1554677181,2663,15.686498,15.613639,16.619204,16.977413,events/second
1554677191,2771,15.414675,14.834355,16.418839,16.905868,events/second
1554677201,2945,15.519200,14.378755,16.267852,16.849499,events/second
1554677211,3098,15.508347,14.831712,16.307127,16.856561,events/second
1554677221,3273,15.603183,14.709792,16.234359,16.826056,events/second
