t,value
1554676951,0.0
1554676961,0.0
1554676971,0.0
1554676981,0.0
1554676991,0.0
1554677001,0.0
1554677011,0.0
1554677021,0.024252561154087394
1554677031,0.05034367453093071
1554677041,0.07070031756643824
1554677051,0.09251101321585903
1554677061,0.10664067938187387
1554677071,0.12257484260567904
1554677081,0.1378981271621138
1554677091,0.14271401536235112
1554677101,0.15277053114890954
1554677111,0.15761563389963665
1554677121,0.16108689604006307
1554677131,0.16471931828164807
1554677141,0.1714929483434866
1554677151,0.17825637765238814
1554677161,0.17768845745487638
1554677171,0.1819632881085395
1554677181,0.18208996732253355
1554677191,0.18192738921516283
1554677201,0.1860241273100616
1554677211,0.1885195254572417
1554677221,0.19202812202097236
