t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554847736,14,1.603837,1.200000,1.200000,1.200000,events/second
1554847746,48,2.556330,1.369509,1.236090,1.212158,events/second
1554847756,101,3.514577,1.958838,1.366097,1.256228,events/second
1554847766,140,3.613816,2.392451,1.478564,1.295373,events/second
1554847776,177,3.631721,2.608536,1.554670,1.323048,events/second
1554847786,233,3.966631,2.940482,1.658250,1.360414,events/second
1554847796,271,3.942645,3.051328,1.724941,1.386238,events/second
1554847806,312,3.960088,3.350485,1.832310,1.426169,events/second
1554847816,351,3.956016,3.332497,1.877367,1.445793,events/second
1554847826,375,3.798418,3.416423,1.943540,1.472896,events/second
1554847836,420,3.862394,3.366558,1.978776,1.489838,events/second
1554847846,450,3.790222,3.513055,2.055012,1.520904,events/second
1554847856,459,3.565668,3.141968,2.023675,1.516250,events/second
1554847866,505,3.639944,3.173261,2.065819,1.535994,events/second
1554847876,533,3.583787,3.149868,2.099204,1.553217,events/second
1554847886,568,3.578371,3.224085,2.148625,1.575858,events/second
1554847896,613,3.632580,3.300343,2.199621,1.599344,events/second
1554847906,656,3.670262,3.482595,2.274955,1.631386,events/second
1554847916,693,3.671991,3.558190,2.331345,1.657540,events/second
1554847926,715,3.597617,3.371437,2.333213,1.665701,events/second
1554847936,766,3.669816,3.506308,2.394741,1.693741,events/second
