t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552604183,1,3.064505,0.000000,0.000000,0.000000,events/second
1552604193,20,1.919187,1.800000,1.800000,1.800000,events/second
1552604203,40,1.965273,1.829425,1.806502,1.802204,events/second
1552604213,60,1.977386,1.854333,1.812791,1.804383,events/second
1552604223,81,2.006397,1.876695,1.818929,1.806545,events/second
1552604233,101,2.006221,1.893068,1.824756,1.808670,events/second
1552604243,120,1.988464,1.925475,1.833806,1.811892,events/second
1552604253,141,2.004350,1.936916,1.839255,1.813971,events/second
1552604263,161,2.002878,1.947879,1.844579,1.816032,events/second
1552604273,181,2.003135,1.955881,1.852980,1.819173,events/second
1552604283,201,2.002663,1.962654,1.854549,1.820069,events/second
1552604293,221,2.003012,1.968387,1.859318,1.822058,events/second
1552604303,240,1.994446,1.941258,1.857318,1.821808,events/second
1552604313,260,1.994584,1.963710,1.865192,1.824872,events/second
1552604323,279,1.988098,1.969281,1.869612,1.826807,events/second
1552604333,300,1.995565,1.973997,1.873887,1.828721,events/second
1552604343,320,1.995845,1.977989,1.878021,1.830614,events/second
1552604353,339,1.990238,1.965377,1.878714,1.831377,events/second
1552604363,360,1.996298,1.985405,1.885942,1.834342,events/second
1552604373,381,2.001636,2.004915,1.893041,1.837287,events/second
1552604383,399,1.991671,1.989448,1.893297,1.837983,events/second
1552604393,421,2.001593,2.007059,1.900101,1.840881,events/second
1552604403,440,1.996975,1.989984,1.900070,1.841532,events/second
1552604413,460,1.997089,1.990243,1.903291,1.843276,events/second
1552604423,480,1.997229,1.991741,1.906462,1.845008,events/second
1552604433,499,1.993347,1.978296,1.906277,1.845619,events/second
1552604443,520,1.997435,1.998898,1.912710,1.848439,events/second
1552604453,540,1.997540,2.000346,1.915627,1.850120,events/second
1552604463,559,1.994007,1.984302,1.915087,1.850668,events/second
1552604473,579,1.994270,2.001424,1.921122,1.853420,events/second
1552604483,600,1.997793,1.999927,1.923653,1.855033,events/second
