t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554825113,4,9.009003,0.000000,0.000000,0.000000,events/second
1554825123,48,4.603568,4.615991,4.603306,4.601108,events/second
1554825133,72,3.519210,4.219503,4.518178,4.572391,events/second
1554825143,116,3.811408,4.223550,4.510670,4.569342,events/second
1554825153,146,3.611285,4.084334,4.473711,4.556359,events/second
1554825163,185,3.668421,3.970326,4.438128,4.543539,events/second
1554825173,235,3.889787,4.120729,4.456221,4.548546,events/second
1554825183,268,3.806787,4.038230,4.428041,4.538053,events/second
1554825193,307,3.818055,4.057950,4.420347,4.534293,events/second
1554825203,347,3.837095,3.995318,4.393780,4.524006,events/second
1554825213,374,3.724430,3.859158,4.354043,4.509309,events/second
1554825223,387,3.505151,3.450929,4.250641,4.472742,events/second
1554825233,396,3.288577,3.074666,4.144072,4.434370,events/second
1554825243,406,3.113096,2.756167,4.040997,4.396421,events/second
1554825253,418,2.975791,2.515988,3.947804,4.361096,events/second
1554825263,428,2.845655,2.284535,3.851218,4.323963,events/second
1554825273,438,2.730115,2.071344,3.754438,4.286127,events/second
1554825283,447,2.622048,1.906873,3.664137,4.249816,events/second
1554825293,456,2.527495,1.752939,3.573545,4.212805,events/second
1554825303,466,2.447488,1.622637,3.485923,4.176203,events/second
1554825313,475,2.369996,1.511060,3.401119,4.139999,events/second
1554825323,484,2.300067,1.432603,3.322401,4.105304,events/second
1554825333,494,2.241106,1.366190,3.246264,4.070991,events/second
1554825343,503,2.182996,1.293982,3.169317,4.035950,events/second
1554825353,512,2.129666,1.234138,3.094947,4.001302,events/second
1554825363,522,2.084627,1.183481,3.023015,3.967037,events/second
1554825373,531,2.038983,1.155313,2.956693,3.934252,events/second
1554825383,541,2.000674,1.131470,2.892545,3.901830,events/second
1554825393,551,1.964990,1.111287,2.830500,3.869766,events/second
1554825403,560,1.928385,1.079490,2.767238,3.836954,events/second
1554825413,570,1.897480,1.051295,2.705995,3.804499,events/second
1554825423,580,1.868567,1.043421,2.650066,3.773510,events/second
1554825433,589,1.838135,1.036755,2.595971,3.742864,events/second
1554825443,598,1.809904,1.016400,2.540397,3.711454,events/second
1554825453,608,1.786102,0.999170,2.486646,3.680392,events/second
