t,count
1554825113,2
1554825123,7
1554825133,12
1554825143,17
1554825153,22
1554825163,27
1554825173,32
1554825183,37
1554825193,42
1554825203,47
1554825213,52
1554825223,57
1554825233,62
1554825243,67
1554825253,72
1554825263,77
1554825273,82
1554825283,87
1554825293,92
1554825303,97
1554825313,102
1554825323,108
1554825333,114
1554825343,122
1554825353,132
1554825363,142
1554825373,151
1554825383,161
1554825393,170
1554825403,180
1554825413,190
1554825423,200
1554825433,210
1554825443,220
1554825453,230
