t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554825107,2,3.054160,0.000000,0.000000,0.000000,events/second
1554825117,50,4.686099,3.559911,3.433057,3.411080,events/second
1554825127,120,5.784035,4.070758,3.546635,3.449622,events/second
1554825137,189,6.162647,4.488468,3.653238,3.486637,events/second
1554825147,255,6.275722,4.842052,3.756347,3.523242,events/second
1554825157,319,6.300308,5.097216,3.846322,3.556137,events/second
1554825167,388,6.399211,5.358625,3.943155,3.591980,events/second
1554825177,458,6.483997,5.594615,4.040065,3.628530,events/second
1554825187,526,6.523790,5.777106,4.130437,3.663561,events/second
1554825197,593,6.543621,5.918148,4.214650,3.697109,events/second
1554825207,661,6.568112,6.066962,4.302604,3.732491,events/second
1554825217,732,6.616354,6.247297,4.397865,3.770836,events/second
1554825227,813,6.739393,6.495264,4.512433,3.816434,events/second
1554825237,909,6.956931,6.987889,4.682529,3.881448,events/second
1554825247,979,6.961440,7.048598,4.771509,3.920315,events/second
1554825257,1040,6.904802,6.925994,4.818668,3.945541,events/second
1554825267,1120,6.972968,7.118372,4.926762,3.991504,events/second
1554825277,1191,6.980099,7.123862,4.998365,4.025892,events/second
1554825287,1258,6.964465,7.063267,5.054342,4.055461,events/second
1554825297,1325,6.950664,6.998540,5.105288,4.083608,events/second
1554825307,1390,6.928527,6.925201,5.151149,4.110324,events/second
1554825317,1451,6.889184,6.804271,5.182502,4.132337,events/second
1554825327,1511,6.848882,6.684637,5.209466,4.152992,events/second
1554825337,1567,6.794081,6.519404,5.222324,4.168987,events/second
1554825347,1625,6.752980,6.414076,5.241481,4.187034,events/second
1554825357,1686,6.727291,6.370335,5.269818,4.208193,events/second
1554825367,1746,6.699204,6.301326,5.290614,4.226902,events/second
1554825377,1816,6.710151,6.397709,5.343568,4.256460,events/second
1554825387,1880,6.699273,6.400618,5.378311,4.280157,events/second
1554825397,1939,6.671728,6.326960,5.395550,4.298071,events/second
1554825407,1994,6.632915,6.216637,5.402308,4.312463,events/second
1554825417,2052,6.606018,6.140520,5.412204,4.327810,events/second
1554825427,2114,6.593421,6.180355,5.444588,4.350707,events/second
1554825437,2165,6.548278,6.017697,5.433427,4.359002,events/second
1554825447,2219,6.514295,5.890887,5.425720,4.368289,events/second
1554825457,2240,6.387831,5.337703,5.323165,4.345426,events/second
