t,count
1554825117,8
1554825127,18
1554825137,27
1554825147,37
1554825157,47
1554825167,57
1554825177,66
1554825187,76
1554825197,86
1554825207,96
1554825217,106
1554825227,116
1554825237,126
1554825247,136
1554825257,146
1554825267,156
1554825277,166
1554825287,176
1554825297,186
1554825307,196
1554825317,206
1554825327,216
1554825337,226
1554825347,236
1554825357,246
1554825367,256
1554825377,266
1554825387,276
1554825397,286
1554825407,296
1554825417,306
1554825427,316
1554825437,326
1554825447,336
1554825457,346
