t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552760253,22,2.250248,2.000000,2.000000,2.000000,events/second
1552760263,36,1.822505,1.965461,1.993279,1.997772,events/second
1552760273,55,1.849395,1.925347,1.983692,1.994484,events/second
1552760283,73,1.836102,1.936807,1.984226,1.994545,events/second
1552760293,93,1.867198,1.901092,1.974936,1.991294,events/second
1552760303,117,1.958540,1.946980,1.982314,1.993600,events/second
1552760313,139,1.991447,2.015248,1.995953,1.998084,events/second
1552760323,166,2.076406,2.074315,2.009199,2.002525,events/second
1552760333,195,2.172998,2.169730,2.031819,2.010229,events/second
1552760343,226,2.265996,2.343886,2.073422,2.024484,events/second
1552760353,255,2.323034,2.413908,2.097242,2.033053,events/second
1552760363,290,2.422139,2.551857,2.136755,2.047061,events/second
1552760373,323,2.489536,2.650080,2.171558,2.059795,events/second
1552760383,355,2.540610,2.747937,2.208471,2.073489,events/second
1552760393,391,2.611371,2.880023,2.254145,2.090363,events/second
1552760403,426,2.666958,2.942579,2.288350,2.103720,events/second
1552760413,453,2.668929,2.946280,2.311462,2.113599,events/second
1552760423,478,2.659555,2.951970,2.333926,2.123381,events/second
