t,value
1552760253,0.25
1552760263,0.25
1552760273,0.25
1552760283,0.16666666666666666
1552760293,0.16666666666666666
1552760303,0.16666666666666666
1552760313,0.16666666666666666
1552760323,0.16666666666666666
1552760333,0.16666666666666666
1552760343,0.16666666666666666
1552760353,0.16666666666666666
1552760363,0.16666666666666666
1552760373,0.14285714285714285
1552760383,0.14285714285714285
1552760393,0.14285714285714285
1552760403,0.14285714285714285
1552760413,0.14285714285714285
1552760423,0.14285714285714285
