t,count
1554825116,2
1554825126,9
1554825136,14
1554825146,20
1554825156,25
1554825166,30
1554825176,37
1554825186,42
1554825196,47
1554825206,53
1554825216,59
1554825226,64
1554825236,73
1554825246,78
1554825256,84
1554825266,89
1554825276,94
1554825286,99
1554825296,104
1554825306,112
1554825316,117
1554825326,124
1554825336,129
1554825346,134
1554825356,140
1554825366,147
1554825376,155
1554825386,162
1554825396,168
1554825406,176
1554825416,182
1554825426,189
1554825436,197
1554825446,206
1554825456,215
1554825466,225
