t,count
1554825116,7
1554825126,57
1554825136,103
1554825146,144
1554825156,196
1554825166,257
1554825176,317
1554825186,377
1554825196,447
1554825206,495
1554825216,562
1554825226,632
1554825236,632
1554825246,632
1554825256,632
1554825266,632
1554825276,632
1554825286,632
1554825296,632
1554825306,632
1554825316,632
1554825326,632
1554825336,632
1554825346,632
1554825356,632
1554825366,632
1554825376,632
1554825386,632
1554825396,632
1554825406,632
1554825416,632
1554825426,632
1554825436,632
1554825446,632
1554825456,632
1554825466,632
