t,count
1554825116,2
1554825126,9
1554825136,14
1554825146,20
1554825156,25
1554825166,30
1554825176,36
1554825186,41
1554825196,46
1554825206,51
1554825216,58
1554825226,66
1554825236,76
1554825246,86
1554825256,96
1554825266,106
1554825276,115
1554825286,125
1554825296,135
1554825306,145
1554825316,155
1554825326,165
1554825336,175
1554825346,185
1554825356,195
1554825366,205
1554825376,215
1554825386,225
1554825396,235
1554825406,244
1554825416,254
1554825426,264
1554825436,274
1554825446,284
1554825456,294
1554825466,304
