t,count
1554825116,1
1554825126,8
1554825136,13
1554825146,18
1554825156,24
1554825166,31
1554825176,36
1554825186,42
1554825196,48
1554825206,53
1554825216,60
1554825226,66
1554825236,73
1554825246,81
1554825256,86
1554825266,92
1554825276,97
1554825286,102
1554825296,107
1554825306,113
1554825316,120
1554825326,126
1554825336,133
1554825346,138
1554825356,143
1554825366,149
1554825376,159
1554825386,167
1554825396,177
1554825406,187
1554825416,196
1554825426,206
1554825436,215
1554825446,225
1554825456,235
1554825466,245
