t,count
1554825126,2
1554825136,7
1554825146,12
1554825156,17
1554825166,22
1554825176,27
1554825186,32
1554825196,37
1554825206,42
1554825216,47
1554825226,52
1554825236,57
1554825246,62
1554825256,67
1554825266,72
1554825276,77
1554825286,82
1554825296,87
1554825306,92
1554825316,97
1554825326,102
1554825336,107
1554825346,112
1554825356,117
1554825366,121
1554825376,126
1554825386,131
1554825396,136
1554825406,141
1554825416,146
1554825426,151
1554825436,156
1554825446,161
1554825456,167
1554825466,174
