t,count
1554825126,4
1554825136,9
1554825146,14
1554825156,19
1554825166,24
1554825176,29
1554825186,34
1554825196,39
1554825206,44
1554825216,49
1554825226,54
1554825236,59
1554825246,64
1554825256,69
1554825266,74
1554825276,79
1554825286,84
1554825296,89
1554825306,94
1554825316,99
1554825326,105
1554825336,110
1554825346,116
1554825356,126
1554825366,136
1554825376,146
1554825386,156
1554825396,165
1554825406,175
1554825416,184
1554825426,194
1554825436,204
1554825446,213
1554825456,223
1554825466,233
