t,count
1554840135,5
1554840145,15
1554840155,24
1554840165,34
1554840175,43
1554840185,53
1554840195,63
1554840205,73
1554840215,83
1554840225,93
1554840235,103
1554840245,113
1554840255,123
1554840265,133
1554840275,143
1554840285,153
1554840295,163
1554840305,173
1554840315,183
1554840325,193
1554840335,203
1554840345,213
1554840355,223
1554840365,233
1554840375,243
1554840385,253
1554840395,263
1554840405,273
1554840415,283
1554840425,293
1554840435,303
1554840445,313
1554840455,323
1554840465,333
1554840475,343
1554840485,353
