t,value
1554840125,0.0
1554840135,0.0
1554840145,0.0
1554840155,8.403361344537816E-4
1554840165,0.0013422818791946308
1554840175,0.0011173184357541898
1554840185,0.001195886151638364
1554840195,0.0012549675800041832
1554840205,0.0013011152416356876
1554840215,0.0013377926421404682
1554840225,0.001367573317125057
1554840235,0.0012533073388107507
1554840245,0.0011566636679090092
1554840255,0.00107385753490037
1554840265,0.0010021155773299187
1554840275,9.393591483143722E-4
1554840285,0.001080443964247127
1554840295,0.0010203135145162787
1554840305,9.665231526227924E-4
1554840315,9.181203572322845E-4
1554840325,8.743343136475638E-4
1554840335,8.345345573173507E-4
1554840345,7.982004208693128E-4
1554840355,7.648981294763925E-4
1554840365,7.342634003070556E-4
1554840375,7.059880623836724E-4
1554840385,6.798096532970768E-4
1554840395,6.555032477206364E-4
1554840405,6.328749784247166E-4
1554840415,6.117568544574829E-4
1554840425,5.920025832839998E-4
1554840435,5.73484177050206E-4
1554840445,5.560891764824832E-4
1554840455,5.397183651440066E-4
1554840465,5.242838758877079E-4
1554840475,5.097076131782587E-4
1554840485,4.959199314728822E-4
