t,count
1554824100,4
1554824110,14
1554824120,24
1554824130,33
1554824140,43
1554824150,53
1554824160,63
1554824170,73
1554824180,83
1554824190,93
1554824200,103
1554824210,113
1554824220,123
1554824230,133
1554824240,143
1554824250,153
1554824260,162
1554824270,172
1554824280,182
1554824290,192
1554824300,202
1554824310,212
1554824320,221
1554824330,231
1554824340,241
1554824350,251
1554824360,261
1554824370,271
1554824380,281
1554824390,291
1554824400,301
1554824410,311
1554824420,321
1554824430,331
