t,count
1554824100,0
1554824110,17
1554824120,48
1554824130,71
1554824140,99
1554824150,119
1554824160,151
1554824170,168
1554824180,186
1554824190,213
1554824200,249
1554824210,264
1554824220,273
1554824230,306
1554824240,310
1554824250,319
1554824260,334
1554824270,344
1554824280,360
1554824290,376
1554824300,400
1554824310,422
1554824320,442
1554824330,469
1554824340,503
1554824350,516
1554824360,538
1554824370,563
1554824380,572
1554824390,595
1554824400,621
1554824410,621
1554824420,824
1554824430,824
