t,value
1552604143,0.0
1552604153,0.0
1552604163,0.0
1552604173,8.536064874093043E-4
1552604183,0.0013591573224600749
1552604193,0.0022579734688117415
1552604203,0.002413127413127413
1552604213,0.002529510961214165
1552604223,0.0024326347305389222
1552604233,0.0023553162853297443
1552604243,0.0022921760391198046
1552604253,0.0020996640537514
1552604263,0.0019372336303758234
1552604273,0.001797698945349952
1552604283,0.0017889087656529517
1552604293,0.0017812238055322715
1552604303,0.0018730283911671925
1552604313,0.001768428890543559
1552604323,0.0016748942172073343
1552604333,0.0015907568653717348
1552604343,0.0015146683673469387
1552604353,0.0015216068167985392
1552604363,0.0015279394644935973
1552604373,0.0015337423312883436
1552604383,0.0016059957173447537
1552604393,0.0016083376222336594
1552604403,0.001734390485629336
1552604413,0.0017319636884854275
1552604423,0.0017297047970479705
1552604433,0.0018390548372715114
1552604443,0.0018334771354616048
1552604453,0.0018282490597576265
1552604463,0.0018233387358184765
1552604473,0.0018187180495477782
1552604483,0.0019098548510313217
