t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554650569,11,1.139755,0.800000,0.800000,0.800000,events/second
1554650579,23,1.170668,0.892111,0.819670,0.806630,events/second
1554650589,38,1.281948,0.940656,0.832194,0.810982,events/second
1554650599,58,1.462891,1.073860,0.863977,0.821917,events/second
1554650609,77,1.550801,1.200048,0.897914,0.833826,events/second
1554650619,96,1.609503,1.322855,0.934045,0.846712,events/second
1554650629,116,1.665610,1.428088,0.969046,0.859462,events/second
1554650639,134,1.682310,1.485183,0.996288,0.869854,events/second
1554650649,156,1.740274,1.565496,1.029248,0.882348,events/second
1554650659,176,1.766357,1.646913,1.064324,0.895799,events/second
1554650669,197,1.796723,1.701118,1.094999,0.908000,events/second
1554650679,216,1.805134,1.761714,1.127920,0.921168,events/second
1554650689,237,1.828166,1.783583,1.153259,0.931987,events/second
1554650699,257,1.840450,1.831519,1.184269,0.944890,events/second
1554650709,275,1.837736,1.825402,1.204401,0.954333,events/second
1554650719,295,1.847932,1.868197,1.233789,0.966995,events/second
1554650729,313,1.845086,1.857728,1.252352,0.976199,events/second
1554650739,333,1.853708,1.880848,1.276917,0.987518,events/second
1554650749,352,1.855427,1.868436,1.294066,0.996496,events/second
1554650759,374,1.872433,1.904625,1.320515,1.008692,events/second
1554650769,392,1.869878,1.917988,1.342737,1.019640,events/second
1554650779,412,1.875829,1.931857,1.364339,1.030478,events/second
1554650789,430,1.872523,1.895623,1.375316,1.037873,events/second
1554650799,452,1.886182,1.927638,1.399101,1.049612,events/second
1554650809,471,1.886724,1.937468,1.418746,1.060108,events/second
1554650819,490,1.887212,1.947068,1.437802,1.070493,events/second
1554650829,511,1.894991,1.924491,1.449676,1.078554,events/second
1554650839,527,1.884389,1.917534,1.464303,1.087615,events/second
1554650849,544,1.877979,1.898212,1.475254,1.095481,events/second
