t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848961,3,0.945740,0.000000,0.000000,0.000000,events/second
1554848971,12,0.911240,1.000000,1.000000,1.000000,events/second
1554848981,22,0.948817,0.985287,0.996749,0.998898,events/second
1554848991,37,1.115027,1.034241,1.006718,1.002228,events/second
1554849001,49,1.135165,1.074400,1.016306,1.005515,events/second
1554849011,65,1.222418,1.140377,1.032190,1.010982,events/second
1554849021,82,1.298231,1.212216,1.050860,1.017497,events/second
1554849031,99,1.353136,1.302452,1.075420,1.026143,events/second
1554849041,115,1.382906,1.348131,1.092617,1.032484,events/second
1554849051,133,1.427602,1.417501,1.115808,1.040965,events/second
1554849061,151,1.463699,1.476222,1.138239,1.049352,events/second
1554849071,167,1.475823,1.495224,1.153377,1.055436,events/second
1554849081,185,1.502142,1.526021,1.171270,1.062556,events/second
1554849091,204,1.532012,1.582795,1.195133,1.071806,events/second
1554849101,223,1.557720,1.616140,1.214963,1.079852,events/second
1554849111,242,1.580060,1.675069,1.240700,1.090019,events/second
1554849121,261,1.599664,1.708961,1.262287,1.098966,events/second
1554849131,289,1.668906,1.833596,1.303001,1.114463,events/second
1554849141,315,1.719819,1.951253,1.345521,1.130877,events/second
1554849151,343,1.775745,2.081551,1.393205,1.149320,events/second
