t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554677353,12,1.288326,0.800000,0.800000,0.800000,events/second
1554677363,23,1.191183,0.890832,0.819616,0.806624,events/second
1554677373,36,1.228438,0.939574,0.832141,0.810976,events/second
1554677383,47,1.195756,0.979554,0.844201,0.815275,events/second
1554677393,59,1.196473,1.012118,0.855811,0.819520,events/second
1554677403,72,1.213951,1.072943,0.873706,0.825940,events/second
1554677413,83,1.197564,1.061745,0.877846,0.827863,events/second
1554677423,97,1.223103,1.081691,0.888353,0.831969,events/second
1554677433,106,1.186928,1.097297,0.898461,0.836024,events/second
1554677443,118,1.188256,1.099630,0.905150,0.838950,events/second
1554677453,132,1.207635,1.115038,0.914816,0.842939,events/second
1554677463,145,1.215400,1.172219,0.933919,0.850190,events/second
1554677473,154,1.190993,1.160493,0.939336,0.852947,events/second
1554677483,165,1.184456,1.106429,0.934823,0.852368,events/second
1554677493,181,1.212300,1.167489,0.953379,0.859528,events/second
1554677503,191,1.198975,1.185914,0.964661,0.864385,events/second
1554677513,206,1.216751,1.204067,0.975682,0.869202,events/second
1554677523,220,1.226974,1.232868,0.989538,0.875061,events/second
1554677533,231,1.220271,1.242535,0.999689,0.879753,events/second
1554677543,242,1.214238,1.236005,1.006256,0.883292,events/second
1554677553,254,1.213554,1.230477,1.012607,0.886791,events/second
1554677563,266,1.212938,1.228356,1.018860,0.890264,events/second
1554677573,280,1.221098,1.194578,1.018297,0.891483,events/second
1554677583,287,1.199313,1.178140,1.020893,0.893778,events/second
1554677593,299,1.199355,1.166784,1.023514,0.896060,events/second
1554677603,309,1.191664,1.125188,1.019437,0.896100,events/second
1554677613,319,1.184545,1.105970,1.018800,0.897248,events/second
1554677623,327,1.170777,1.088423,1.018129,0.898377,events/second
1554677633,342,1.182151,1.106830,1.024146,0.901716,events/second
1554677643,352,1.176071,1.121134,1.029911,0.905012,events/second
1554677653,361,1.167150,1.086546,1.025625,0.904954,events/second
1554677663,373,1.168155,1.074538,1.024840,0.906010,events/second
1554677673,383,1.163065,1.107233,1.033778,0.910354,events/second
1554677683,394,1.161205,1.108041,1.036031,0.912459,events/second
1554677693,403,1.153734,1.044760,1.024988,0.910108,events/second
1554677703,410,1.141101,1.020618,1.020808,0.909988,events/second
1554677713,423,1.145405,1.018732,1.020181,0.910988,events/second
1554677723,436,1.149477,1.077263,1.032633,0.916392,events/second
