t,count
1554677283,0
1554677293,0
1554677303,0
1554677313,0
1554677323,0
1554677333,0
1554677343,0
1554677353,91
1554677363,220
1554677373,352
1554677383,511
1554677393,644
1554677403,803
1554677413,972
1554677423,1082
1554677433,1234
1554677443,1347
1554677453,1433
1554677463,1552
1554677473,1708
1554677483,1875
1554677493,1955
1554677503,2098
1554677513,2188
1554677523,2273
1554677533,2421
1554677543,2561
1554677553,2728
1554677563,2867
1554677573,2955
1554677583,3120
1554677593,3266
1554677603,3425
1554677613,3612
1554677623,3769
1554677633,3912
1554677643,4071
1554677653,4229
1554677663,4382
1554677673,4548
1554677683,4678
1554677693,4846
1554677703,5048
1554677713,5222
1554677723,5381
