t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552607216,246,27.834551,31.000000,31.000000,31.000000,events/second
1552607226,485,25.754706,29.864613,30.760049,30.919267,events/second
1552607236,771,26.749277,29.261078,30.598314,30.862800,events/second
1552607246,998,25.703605,28.454072,30.389891,30.790065,events/second
1552607256,1199,24.554269,27.439592,30.111204,30.691794,events/second
1552607266,1352,22.981651,25.936724,29.706611,30.549234,events/second
1552607276,1618,23.507982,25.494185,29.484475,30.464826,events/second
1552607286,1906,24.179568,25.677382,29.393107,30.423217,events/second
1552607296,2187,24.621294,26.109435,29.366395,30.402992,events/second
1552607306,2458,24.872326,26.702872,29.387003,30.398520,events/second
1552607316,2759,25.352778,26.889202,29.335740,30.369894,events/second
1552607326,3033,25.526145,27.230517,29.328094,30.355871,events/second
1552607336,3241,25.159133,26.433948,29.093369,30.265635,events/second
1552607346,3428,24.692899,25.403991,28.782959,30.147876,events/second
1552607356,3642,24.472586,24.633230,28.508023,30.040154,events/second
1552607366,3893,24.512211,24.657536,28.381160,29.980183,events/second
1552607376,4147,24.564596,24.594967,28.244413,29.916351,events/second
1552607386,4389,24.544531,24.682736,28.144387,29.864213,events/second
1552607396,4573,24.218930,24.228659,27.930656,29.772989,events/second
1552607406,4744,23.860402,22.582253,27.457590,29.593181,events/second
1552607416,4910,23.513227,21.722087,27.117235,29.455048,events/second
1552607426,5137,23.476180,22.001431,27.001544,29.390309,events/second
1552607436,5309,23.199491,20.639392,26.551234,29.212391,events/second
1552607446,5463,22.873326,20.748505,26.387274,29.128093,events/second
1552607456,5647,22.691459,20.274102,26.099576,29.000755,events/second
1552607466,5814,22.462042,19.788089,25.801966,28.868231,events/second
1552607476,5870,21.308888,15.701403,24.501198,28.358566,events/second
1552607486,5882,21.093953,15.701403,24.501198,28.358566,events/second
1552607496,5954,20.599804,13.830183,23.812779,28.083898,events/second
1552607506,6113,20.456725,13.910619,23.501268,27.931631,events/second
1552607516,6323,20.474593,14.497464,23.308676,27.817569,events/second
1552607526,6573,20.615817,16.093804,23.360818,27.785328,events/second
1552607536,6811,20.713448,17.585161,23.440839,27.763397,events/second
1552607546,6965,20.556353,18.104287,23.360600,27.688640,events/second
1552607556,7007,20.087408,16.131563,22.768203,27.441220,events/second
1552607566,7039,19.616589,14.175757,22.133183,27.175568,events/second
1552607576,7071,19.171716,12.474786,21.509174,26.909539,events/second
1552607586,7102,18.747289,11.034946,20.905622,26.646450,events/second
1552607596,7133,18.344911,9.816147,20.321857,26.386268,events/second
1552607606,7164,17.962891,8.784457,19.757230,26.128960,events/second
1552607616,7195,17.599469,7.911149,19.211114,25.874496,events/second
1552607626,7225,17.250823,7.157198,18.679650,25.621742,events/second
1552607636,7255,16.918457,6.518992,18.165610,25.371781,events/second
1552607646,7285,16.601195,5.993475,17.671673,25.125683,events/second
