t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1552245036,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245046,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245056,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245066,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245076,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245086,3,0.231373,0.180410,0.130711,0.042000,0.175579,0.231373,0.231373,0.231373,0.231373,0.231373,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245096,6,0.231373,0.171062,0.130711,0.030029,0.165118,0.175579,0.231373,0.231373,0.231373,0.231373,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245106,8,0.231373,0.162349,0.119326,0.030889,0.162279,0.168895,0.231373,0.231373,0.231373,0.231373,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245116,10,0.231373,0.150402,0.095431,0.034997,0.155378,0.168895,0.231373,0.231373,0.231373,0.231373,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245126,12,0.231373,0.140428,0.070374,0.040121,0.145562,0.165118,0.231373,0.231373,0.231373,0.231373,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245136,17,0.231373,0.124619,0.041275,0.042045,0.130711,0.155378,0.175579,0.231373,0.231373,0.231373,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245146,19,0.231373,0.117761,0.041275,0.041916,0.119326,0.145562,0.175579,0.231373,0.231373,0.231373,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
