t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1552245036,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245046,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245056,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245066,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245076,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245086,533,0.447712,0.159770,0.074679,0.056236,0.148549,0.182943,0.257930,0.329540,0.400678,0.447712,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245096,1036,0.447712,0.144323,0.065284,0.048505,0.134467,0.164886,0.235977,0.281049,0.324716,0.440195,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245106,1524,2.316819,0.135845,0.063470,0.083771,0.124052,0.149184,0.211431,0.241372,0.283800,2.316819,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245116,1972,2.316819,0.137158,0.063470,0.099795,0.124939,0.149665,0.203391,0.239500,0.259993,2.316819,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245126,2484,1.836830,0.135424,0.063470,0.067640,0.125811,0.149624,0.204469,0.235966,0.250192,1.836830,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245136,2969,1.836830,0.130097,0.063031,0.089155,0.119168,0.142085,0.197032,0.225440,0.249582,1.836830,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
1552245146,3399,1.910312,0.129662,0.063470,0.112771,0.115637,0.138139,0.196094,0.233009,0.254659,1.910312,0.000000,0.000000,0.000000,0.000000,calls/millisecond,milliseconds
