t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554848320,1,1.782656,0.000000,0.000000,0.000000,events/second
1554848330,9,0.850385,0.815991,0.803306,0.801108,events/second
1554848340,18,0.873507,0.813536,0.803197,0.801096,events/second
1554848350,40,1.308723,1.014228,0.845848,0.815464,events/second
1554848360,66,1.626856,1.241682,0.900050,0.834074,events/second
1554848370,96,1.896765,1.509059,0.968786,0.857994,events/second
1554848380,127,2.097417,1.768649,1.041934,0.883873,events/second
1554848390,170,2.409622,2.131029,1.142380,0.919431,events/second
1554848400,218,2.703879,2.540765,1.262291,0.962310,events/second
1554848410,272,3.003525,2.980988,1.397996,1.011351,events/second
1554848420,326,3.241893,3.335081,1.525837,1.058729,events/second
1554848430,381,3.446016,3.681509,1.659349,1.108902,events/second
1554848440,435,3.607757,3.944050,1.781928,1.156311,events/second
1554848450,487,3.730048,4.138140,1.894040,1.200999,events/second
1554848460,542,3.855914,4.346571,2.012230,1.248498,events/second
1554848470,595,3.952102,4.491022,2.119934,1.293256,events/second
1554848480,649,4.042239,4.633124,2.227577,1.338646,events/second
1554848490,707,4.144774,4.782836,2.338193,1.385739,events/second
1554848500,762,4.220435,4.889737,2.441712,1.431184,events/second
1554848510,820,4.303297,5.058904,2.558312,1.481662,events/second
1554848520,876,4.366879,5.123424,2.654616,1.526048,events/second
