t,count
1554841173,2
1554841183,7
1554841193,12
1554841203,17
1554841213,22
1554841223,27
1554841233,32
1554841243,37
1554841253,42
1554841263,47
1554841273,52
1554841283,57
1554841293,62
1554841303,67
1554841313,73
1554841323,79
1554841333,85
1554841343,94
1554841353,103
1554841363,112
1554841373,122
1554841383,132
1554841393,142
1554841403,152
1554841413,162
1554841423,172
1554841433,182
1554841443,192
1554841453,202
1554841463,212
1554841473,222
1554841483,232
1554841493,242
1554841503,252
1554841513,262
1554841523,271
1554841533,281
1554841543,291
