t,count
1554841173,6
1554841183,12
1554841193,17
1554841203,22
1554841213,28
1554841223,33
1554841233,39
1554841243,44
1554841253,49
1554841263,56
1554841273,61
1554841283,67
1554841293,75
1554841303,81
1554841313,87
1554841323,92
1554841333,97
1554841343,102
1554841353,107
1554841363,115
1554841373,120
1554841383,127
1554841393,132
1554841403,137
1554841413,142
1554841423,150
1554841433,160
1554841443,170
1554841453,180
1554841463,190
1554841473,200
1554841483,210
1554841493,220
1554841503,230
1554841513,240
1554841523,250
1554841533,260
1554841543,270
