t,count
1554841173,2
1554841183,10
1554841193,15
1554841203,20
1554841213,26
1554841223,32
1554841233,37
1554841243,43
1554841253,49
1554841263,54
1554841273,61
1554841283,66
1554841293,72
1554841303,81
1554841313,86
1554841323,91
1554841333,96
1554841343,101
1554841353,106
1554841363,112
1554841373,119
1554841383,125
1554841393,132
1554841403,137
1554841413,142
1554841423,148
1554841433,157
1554841443,164
1554841453,170
1554841463,176
1554841473,184
1554841483,192
1554841493,198
1554841503,207
1554841513,215
1554841523,222
1554841533,228
1554841543,235
