t,count
1554841193,8
1554841203,18
1554841213,27
1554841223,37
1554841233,46
1554841243,56
1554841253,65
1554841263,75
1554841273,85
1554841283,95
1554841293,105
1554841303,115
1554841313,125
1554841323,134
1554841333,144
1554841343,154
1554841353,164
1554841363,174
1554841373,184
1554841383,194
1554841393,203
1554841403,213
1554841413,223
1554841423,233
1554841433,243
1554841443,253
1554841453,263
1554841463,273
1554841473,283
1554841483,293
1554841493,303
1554841503,313
1554841513,323
1554841523,333
1554841533,343
1554841543,353
