t,count
1554841163,0
1554841173,7
1554841183,45
1554841193,113
1554841203,219
1554841213,276
1554841223,306
1554841233,332
1554841243,387
1554841253,495
1554841263,626
1554841273,655
1554841283,673
1554841293,718
1554841303,732
1554841313,751
1554841323,773
1554841333,794
1554841343,822
1554841353,832
1554841363,863
1554841373,879
1554841383,904
1554841393,922
1554841403,959
1554841413,984
1554841423,1008
1554841433,1036
1554841443,1089
1554841453,1179
1554841463,1325
1554841473,1458
1554841483,1491
1554841493,1508
1554841503,1538
1554841513,1555
1554841523,1601
1554841533,1670
1554841543,1670
