t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1553046790,274,29.160760,29.400000,29.400000,29.400000,events/second
1553046800,564,29.050421,29.322602,29.383581,29.394472,events/second
1553046810,843,28.679958,29.164974,29.348029,29.382376,events/second
1553046820,1125,28.562107,29.032824,29.313698,29.370419,events/second
1553046830,1413,28.600551,28.935674,29.283744,29.359696,events/second
1553046840,1694,28.510801,28.868151,29.258022,29.350194,events/second
1553046850,1980,28.525579,28.813551,29.233253,29.340809,events/second
1553046860,2266,28.543284,28.767333,29.209296,29.331527,events/second
1553046870,2555,28.575609,28.724375,29.185961,29.322330,events/second
1553046880,2841,28.586704,28.750697,29.176559,29.317660,events/second
1553046890,3125,28.569891,28.712850,29.154406,29.308629,events/second
1553046900,3414,28.597372,28.726229,29.142787,29.303008,events/second
1553046910,3696,28.566692,28.690859,29.121686,29.294132,events/second
1553046920,3986,28.591782,28.663477,29.101387,29.285367,events/second
1553047065,259,29.270739,29.200000,29.200000,29.200000,events/second
1553047075,540,28.641001,29.105332,29.180220,29.193358,events/second
1553047085,824,28.564366,28.950356,29.144779,29.181274,events/second
1553047095,1108,28.519240,28.894013,29.126810,29.174839,events/second
1553047105,1396,28.549620,28.803460,29.099731,29.165175,events/second
1553047115,1676,28.479759,28.785659,29.086545,29.160026,events/second
1553047125,1960,28.468139,28.710462,29.060731,29.150520,events/second
1553047135,2244,28.462482,28.632097,29.032513,29.140017,events/second
1553047145,2524,28.401394,28.580475,29.008471,29.130732,events/second
1553047155,2809,28.420180,28.509910,28.978824,29.119358,events/second
1553047165,3093,28.417855,28.569156,28.976213,29.116931,events/second
1553047175,3376,28.408814,28.481780,28.944209,29.104590,events/second
1553047185,3655,28.369193,28.422531,28.916505,29.093486,events/second
1553047195,3936,28.349787,28.358943,28.886513,29.081410,events/second
1553047205,4220,28.351205,28.350534,28.867312,29.072779,events/second
1553047215,4498,28.318497,28.280729,28.835573,29.059817,events/second
1553047225,4778,28.293703,28.253623,28.811485,29.049214,events/second
