t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1552608243,246,29.952525,29.800000,29.800000,29.800000,events/second
1552608253,515,28.258368,29.235827,29.681486,29.760166,events/second
1552608263,824,29.232675,29.582780,29.741077,29.779388,events/second
1552608273,1097,28.724323,29.176678,29.648181,29.747599,events/second
1552608283,1384,28.721350,29.219281,29.643023,29.744829,events/second
1552608293,1650,28.356028,29.141480,29.612189,29.733294,events/second
1552608303,1955,28.664180,29.089687,29.582967,29.721953,events/second
1552608313,2220,28.386377,28.950547,29.537518,29.705124,events/second
1552608323,2482,28.146610,28.342769,29.383461,29.651065,events/second
1552608333,2726,27.759884,27.942179,29.265544,29.608463,events/second
1552608343,3009,27.807081,27.681116,29.165316,29.570832,events/second
1552608353,3260,27.585246,27.620041,29.101432,29.544696,events/second
1552608363,3407,26.580131,26.381165,28.794856,29.436837,events/second
1552608373,3691,26.710388,25.662494,28.554390,29.348254,events/second
1552608383,3958,26.710459,25.830081,28.493951,29.319032,events/second
1552608393,4187,26.470346,25.760868,28.395006,29.276744,events/second
1552608403,4455,26.490130,25.569219,28.267394,29.223972,events/second
1552608413,4698,26.366646,25.738340,28.215818,29.196062,events/second
1552608423,4965,26.384826,25.700463,28.124105,29.154184,events/second
1552608433,5232,26.400667,25.693360,28.044333,29.115983,events/second
1552608443,5487,26.357637,25.734672,27.974443,29.080494,events/second
1552608453,5694,26.098185,25.964741,27.949273,29.059740,events/second
1552608463,5925,25.957560,24.593586,27.585286,28.924446,events/second
1552608473,6173,25.917715,24.503108,27.470396,28.871067,events/second
1552608483,6424,25.881054,24.619692,27.398996,28.831581,events/second
1552608493,6705,25.969787,25.010702,27.392254,28.813528,events/second
1552608503,6863,25.572121,23.931909,27.094721,28.698156,events/second
