t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554663186,15,1.643054,1.600000,1.600000,1.600000,events/second
1554663196,26,1.359496,1.552027,1.590083,1.596676,events/second
1554663206,43,1.476442,1.545957,1.587212,1.595617,events/second
1554663216,55,1.405711,1.535706,1.584216,1.594545,events/second
1554663226,70,1.425041,1.516151,1.578231,1.592402,events/second
1554663236,80,1.353062,1.451625,1.562526,1.586958,events/second
1554663246,90,1.302062,1.381014,1.544029,1.580466,events/second
1554663256,101,1.276566,1.306530,1.522888,1.572944,events/second
1554663266,111,1.245523,1.288897,1.512248,1.568817,events/second
1554663276,125,1.261140,1.277807,1.502120,1.564754,events/second
1554663286,139,1.273869,1.312557,1.502078,1.564041,events/second
1554663296,155,1.301229,1.325981,1.498732,1.562229,events/second
1554663306,170,1.316630,1.368048,1.502052,1.562646,events/second
1554663316,182,1.308255,1.324980,1.488789,1.557525,events/second
1554663326,199,1.334514,1.384470,1.495795,1.559108,events/second
1554663336,209,1.313497,1.369585,1.489294,1.556236,events/second
1554663346,226,1.336299,1.391524,1.489727,1.555624,events/second
