t,value
1552650775,0.008620689655172414
1552650785,0.007380073800738007
1552650795,0.004796163069544364
1552650805,0.00333889816360601
1552650815,0.0026560424966799467
1552650825,0.003271537622682661
1552650835,0.0030864197530864196
1552650845,0.0027100271002710027
1552650855,0.0033783783783783786
1552650865,0.008112094395280236
1552650875,0.008977900552486187
1552650885,0.010114632501685773
1552650895,0.009369144284821987
1552650905,0.008958566629339306
1552650915,0.008808290155440414
1552650925,0.009095260890378171
1552650935,0.010068649885583524
1552650945,0.010244988864142539
1552650955,0.01070840197693575
1552650965,0.01092896174863388
1552650975,0.010545454545454545
1552650985,0.011192724728926198
1552650995,0.012678803641092327
1552651005,0.012880929940307886
1552651015,0.012812690665039659
1552651025,0.012812690665039659
1552651035,0.012812690665039659
1552651045,0.012812690665039659
