t,count
1554841160,0
1554841170,9
1554841180,41
1554841190,87
1554841200,130
1554841210,174
1554841220,215
1554841230,248
1554841240,292
1554841250,340
1554841260,375
1554841270,451
1554841280,499
1554841290,541
1554841300,592
1554841310,631
1554841320,684
1554841330,731
1554841340,778
1554841350,835
1554841360,878
1554841370,933
1554841380,975
1554841390,1019
1554841400,1057
1554841410,1106
1554841420,1149
1554841430,1178
1554841440,1228
1554841450,1286
1554841460,1386
1554841470,1547
1554841480,1766
1554841490,2048
1554841500,2320
1554841510,2548
1554841520,2748
1554841530,2748
1554841540,2831
