t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1554841170,16,1.934119,2.000000,2.000000,2.000000,events/second
1554841180,51,2.779570,2.063964,2.013223,2.004432,events/second
1554841190,103,3.637693,2.498708,2.107835,2.036424,events/second
1554841200,145,3.783172,2.846884,2.195876,2.066936,events/second
1554841210,189,3.913286,3.114741,2.274638,2.094919,events/second
1554841220,246,4.221582,3.362582,2.354342,2.123726,events/second
1554841230,285,4.174949,3.448930,2.407802,2.144403,events/second
1554841240,322,4.113804,3.713916,2.499177,2.178147,events/second
1554841250,365,4.135148,3.614545,2.516033,2.187278,events/second
1554841260,395,4.019675,3.727456,2.577469,2.211690,events/second
1554841270,443,4.091478,3.751378,2.618095,2.229302,events/second
1554841280,474,4.008048,3.806816,2.666759,2.249982,events/second
1554841290,487,3.796998,3.418777,2.621815,2.239469,events/second
1554841300,540,3.905453,3.531668,2.670631,2.260067,events/second
1554841310,574,3.871551,3.514660,2.697302,2.273710,events/second
1554841320,612,3.867013,3.591726,2.740118,2.292797,events/second
1554841330,667,3.963927,3.731802,2.797842,2.317189,events/second
1554841340,722,4.050246,4.028203,2.892740,2.354540,events/second
1554841350,761,4.042262,4.129418,2.951907,2.380447,events/second
1554841360,782,3.944056,3.825546,2.926929,2.378416,events/second
1554841370,845,4.057464,4.044221,3.001777,2.409631,events/second
1554841380,857,3.926459,3.901832,3.007729,2.418303,events/second
1554841390,913,3.999707,3.940565,3.043893,2.436925,events/second
1554841400,981,4.117284,4.352673,3.160640,2.482943,events/second
1554841410,1027,4.136453,4.553758,3.243644,2.518463,events/second
1554841420,1049,4.061649,4.297958,3.232296,2.522670,events/second
1554841430,1070,3.988503,3.967564,3.195475,2.518033,events/second
1554841440,1096,3.938763,3.702603,3.163113,2.514550,events/second
1554841450,1154,4.003319,3.746332,3.187845,2.529923,events/second
1554841460,1167,3.912593,3.695091,3.197505,2.540577,events/second
1554841470,1184,3.840862,3.404160,3.151689,2.532394,events/second
1554841480,1195,3.754793,3.052347,3.084509,2.516576,events/second
1554841490,1206,3.673905,2.722562,3.012919,2.498717,events/second
1554841500,1218,3.600762,2.520803,2.960096,2.486582,events/second
1554841510,1228,3.525838,2.272619,2.892586,2.469054,events/second
1554841520,1237,3.452704,2.077249,2.830539,2.452822,events/second
1554841530,1246,3.383372,1.897159,2.767276,2.435667,events/second
1554841540,1256,3.320341,1.759429,2.709338,2.419803,events/second
